state,county,tract,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
17,197,883303,140,1400000US17197883303,00,Census Tract 8833.03,17,197,,883303,,,,,,,,3705,3648,3540,32,4,33,1,38,57,57,0,0,0,0,3705,165,3540,3491,3421,31,4,29,1,5,49,49,0,0,0,0,2696,2672,2606,20,4,22,1,19,24,24,0,0,0,0,2696,94,2602,2580,2537,19,4,19,1,0,22,22,0,0,0,0,1307,1260,47
17,197,883304,140,1400000US17197883304,00,Census Tract 8833.04,17,197,,883304,,,,,,,,1774,1760,1730,2,2,3,1,22,14,13,1,0,0,0,1774,90,1684,1679,1672,1,2,3,1,0,5,4,1,0,0,0,1363,1355,1337,2,1,1,1,13,8,7,1,0,0,0,1363,52,1311,1307,1303,1,1,1,1,0,4,3,1,0,0,0,688,654,34
17,197,883305,140,1400000US17197883305,00,Census Tract 8833.05,17,197,,883305,,,,,,,,2982,2952,2891,17,3,5,0,36,30,27,3,0,0,0,2982,156,2826,2801,2776,17,2,5,0,1,25,24,1,0,0,0,2227,2206,2159,15,3,4,0,25,21,20,1,0,0,0,2227,93,2134,2116,2094,15,2,4,0,1,18,17,1,0,0,0,987,955,32
17,197,883306,140,1400000US17197883306,00,Census Tract 8833.06,17,197,,883306,,,,,,,,3635,3571,3438,23,12,17,0,81,64,63,0,1,0,0,3635,337,3298,3258,3218,22,1,15,0,2,40,40,0,0,0,0,2443,2417,2331,15,6,13,0,52,26,25,0,1,0,0,2443,180,2263,2247,2218,14,1,12,0,2,16,16,0,0,0,0,1192,1142,50
17,197,883307,140,1400000US17197883307,00,Census Tract 8833.07,17,197,,883307,,,,,,,,4100,4058,3866,83,10,25,1,73,42,42,0,0,0,0,4100,236,3864,3828,3713,83,5,25,1,1,36,36,0,0,0,0,3110,3093,2954,59,8,19,1,52,17,17,0,0,0,0,3110,153,2957,2940,2855,59,5,19,1,1,17,17,0,0,0,0,1610,1531,79
17,197,883401,140,1400000US17197883401,00,Census Tract 8834.01,17,197,,883401,,,,,,,,4160,4096,3978,42,15,14,0,47,64,60,4,0,0,0,4160,163,3997,3947,3877,42,11,14,0,3,50,46,4,0,0,0,3202,3177,3088,39,12,9,0,29,25,22,3,0,0,0,3202,96,3106,3084,3026,39,9,9,0,1,22,19,3,0,0,0,1751,1623,128
17,197,883402,140,1400000US17197883402,00,Census Tract 8834.02,17,197,,883402,,,,,,,,2033,2015,1983,5,4,6,0,17,18,18,0,0,0,0,2033,63,1970,1952,1937,5,4,6,0,0,18,18,0,0,0,0,1636,1626,1600,4,4,6,0,12,10,10,0,0,0,0,1636,34,1602,1592,1578,4,4,6,0,0,10,10,0,0,0,0,1060,867,193
17,197,883504,140,1400000US17197883504,00,Census Tract 8835.04,17,197,,883504,,,,,,,,5185,5123,4788,189,6,95,3,42,62,60,2,0,0,0,5185,187,4998,4954,4666,187,4,94,1,2,44,42,2,0,0,0,4181,4151,3909,144,5,65,3,25,30,30,0,0,0,0,4181,125,4056,4031,3818,142,4,64,1,2,25,25,0,0,0,0,2188,2056,132
17,197,883505,140,1400000US17197883505,00,Census Tract 8835.05,17,197,,883505,,,,,,,,7889,7785,6651,738,14,215,2,165,104,98,6,0,0,0,7889,508,7381,7314,6336,735,14,214,2,13,67,67,0,0,0,0,5467,5424,4663,498,6,156,2,99,43,38,5,0,0,0,5467,297,5170,5146,4480,496,6,155,2,7,24,24,0,0,0,0,2654,2520,134
17,197,883507,140,1400000US17197883507,00,Census Tract 8835.07,17,197,,883507,,,,,,,,4010,3959,3783,100,2,25,0,49,51,51,0,0,0,0,4010,244,3766,3734,3615,92,2,25,0,0,32,32,0,0,0,0,2929,2898,2786,65,2,13,0,32,31,31,0,0,0,0,2929,128,2801,2780,2702,63,2,13,0,0,21,21,0,0,0,0,1362,1310,52
17,197,883509,140,1400000US17197883509,00,Census Tract 8835.09,17,197,,883509,,,,,,,,4519,4471,4291,56,18,28,3,75,48,46,2,0,0,0,4519,255,4264,4231,4138,53,11,27,1,1,33,32,1,0,0,0,3234,3210,3087,46,10,21,1,45,24,23,1,0,0,0,3234,130,3104,3088,3013,45,8,21,1,0,16,15,1,0,0,0,1625,1570,55
17,197,883510,140,1400000US17197883510,00,Census Tract 8835.10,17,197,,883510,,,,,,,,4699,4618,4465,38,10,41,1,63,81,78,3,0,0,0,4699,294,4405,4353,4269,35,5,41,1,2,52,50,2,0,0,0,3219,3187,3097,23,6,28,0,33,32,31,1,0,0,0,3219,137,3082,3061,3006,22,4,28,0,1,21,21,0,0,0,0,1573,1503,70
17,197,883511,140,1400000US17197883511,00,Census Tract 8835.11,17,197,,883511,,,,,,,,4947,4894,4675,61,12,84,0,62,53,45,8,0,0,0,4947,360,4587,4562,4412,60,8,81,0,1,25,21,4,0,0,0,3480,3453,3298,44,9,67,0,35,27,25,2,0,0,0,3480,221,3259,3247,3133,43,6,65,0,0,12,10,2,0,0,0,1669,1627,42
17,197,883513,140,1400000US17197883513,00,Census Tract 8835.13,17,197,,883513,,,,,,,,5349,5248,4880,82,8,193,0,85,101,98,3,0,0,0,5349,322,5027,4960,4681,79,5,193,0,2,67,66,1,0,0,0,3654,3612,3374,50,5,131,0,52,42,41,1,0,0,0,3654,180,3474,3448,3265,48,4,131,0,0,26,26,0,0,0,0,1647,1601,46
17,197,883514,140,1400000US17197883514,00,Census Tract 8835.14,17,197,,883514,,,,,,,,7252,7150,6400,222,5,444,0,79,102,99,3,0,0,0,7252,478,6774,6695,6017,222,4,444,0,8,79,76,3,0,0,0,4938,4898,4388,149,3,307,0,51,40,39,1,0,0,0,4938,275,4663,4631,4172,149,2,307,0,1,32,31,1,0,0,0,2342,2295,47
17,197,883515,140,1400000US17197883515,00,Census Tract 8835.15,17,197,,883515,,,,,,,,3996,3969,3815,39,4,87,0,24,27,26,1,0,0,0,3996,139,3857,3835,3706,38,4,87,0,0,22,22,0,0,0,0,2889,2880,2774,27,1,64,0,14,9,9,0,0,0,0,2889,78,2811,2803,2711,27,1,64,0,0,8,8,0,0,0,0,1364,1336,28
17,197,883516,140,1400000US17197883516,00,Census Tract 8835.16,17,197,,883516,,,,,,,,6858,6769,6364,197,9,144,0,55,89,82,5,2,0,0,6858,353,6505,6432,6086,197,2,143,0,4,73,66,5,2,0,0,4515,4491,4238,126,5,87,0,35,24,23,1,0,0,0,4515,204,4311,4291,4075,126,1,86,0,3,20,19,1,0,0,0,2089,2035,54
17,197,883517,140,1400000US17197883517,00,Census Tract 8835.17,17,197,,883517,,,,,,,,3343,3293,3171,27,7,42,0,46,50,50,0,0,0,0,3343,174,3169,3124,3051,27,4,42,0,0,45,45,0,0,0,0,2499,2477,2393,18,6,32,0,28,22,22,0,0,0,0,2499,102,2397,2377,2323,18,4,32,0,0,20,20,0,0,0,0,1298,1236,62
17,197,883519,140,1400000US17197883519,00,Census Tract 8835.19,17,197,,883519,,,,,,,,5178,5102,4911,45,10,85,2,49,76,66,8,0,2,0,5178,266,4912,4853,4714,42,10,85,2,0,59,53,4,0,2,0,4019,3982,3842,29,10,69,2,30,37,30,6,0,1,0,4019,153,3866,3839,3730,28,10,69,2,0,27,24,2,0,1,0,2000,1920,80
17,197,883521,140,1400000US17197883521,00,Census Tract 8835.21,17,197,,883521,,,,,,,,3737,3709,3564,46,2,70,3,24,28,28,0,0,0,0,3737,189,3548,3527,3404,45,2,70,3,3,21,21,0,0,0,0,2696,2684,2582,31,2,53,3,13,12,12,0,0,0,0,2696,122,2574,2565,2476,30,2,53,3,1,9,9,0,0,0,0,1287,1250,37
17,197,883522,140,1400000US17197883522,00,Census Tract 8835.22,17,197,,883522,,,,,,,,3321,3299,3112,74,4,80,1,28,22,21,1,0,0,0,3321,128,3193,3176,3017,74,4,79,1,1,17,17,0,0,0,0,2431,2420,2290,47,1,61,1,20,11,10,1,0,0,0,2431,84,2347,2338,2228,47,1,60,1,1,9,9,0,0,0,0,1182,1156,26
17,197,883602,140,1400000US17197883602,00,Census Tract 8836.02,17,197,,883602,,,,,,,,5619,5502,4586,683,7,64,1,161,117,107,10,0,0,0,5619,562,5057,4974,4223,679,2,63,1,6,83,73,10,0,0,0,4324,4276,3644,468,6,49,0,109,48,47,1,0,0,0,4324,344,3980,3944,3426,465,2,49,0,2,36,35,1,0,0,0,2353,2219,134
17,197,883603,140,1400000US17197883603,00,Census Tract 8836.03,17,197,,883603,,,,,,,,2973,2879,1145,1635,6,24,2,67,94,87,6,1,0,0,2973,208,2765,2689,1048,1607,1,24,2,7,76,69,6,1,0,0,2149,2102,948,1093,3,17,2,39,47,41,5,1,0,0,2149,118,2031,1989,889,1078,1,17,2,2,42,36,5,1,0,0,1260,1132,128
17,197,883605,140,1400000US17197883605,00,Census Tract 8836.05,17,197,,883605,,,,,,,,3082,3024,104,2850,2,50,0,18,58,49,9,0,0,0,3082,57,3025,2989,94,2841,2,50,0,2,36,29,7,0,0,0,2025,1995,92,1836,2,50,0,15,30,25,5,0,0,0,2025,32,1993,1973,84,1835,2,50,0,2,20,15,5,0,0,0,1271,1116,155
17,197,883606,140,1400000US17197883606,00,Census Tract 8836.06,17,197,,883606,,,,,,,,3995,3866,887,2836,4,75,1,63,129,110,19,0,0,0,3995,193,3802,3703,802,2819,4,75,1,2,99,80,19,0,0,0,2649,2588,642,1863,2,45,1,35,61,52,9,0,0,0,2649,104,2545,2498,594,1855,2,45,1,1,47,38,9,0,0,0,1298,1201,97
17,197,883700,140,1400000US17197883700,00,Census Tract 8837,17,197,,883700,,,,,,,,3144,3041,2455,327,7,18,0,234,103,94,9,0,0,0,3144,543,2601,2533,2196,314,2,18,0,3,68,59,9,0,0,0,2348,2301,1896,228,4,11,0,162,47,44,3,0,0,0,2348,339,2009,1985,1746,223,2,11,0,3,24,21,3,0,0,0,1395,1278,117
17,197,883803,140,1400000US17197883803,00,Census Tract 8838.03,17,197,,883803,,,,,,,,2577,2518,516,1967,3,9,0,23,59,50,9,0,0,0,2577,89,2488,2444,480,1950,3,9,0,2,44,41,3,0,0,0,1944,1914,456,1431,3,9,0,15,30,28,2,0,0,0,1944,54,1890,1866,429,1424,3,9,0,1,24,23,1,0,0,0,1352,1273,79
17,197,883804,140,1400000US17197883804,00,Census Tract 8838.04,17,197,,883804,,,,,,,,2853,2745,2117,514,7,16,0,91,108,102,6,0,0,0,2853,255,2598,2541,2015,502,5,16,0,3,57,56,1,0,0,0,2135,2092,1671,345,7,14,0,55,43,39,4,0,0,0,2135,145,1990,1968,1609,339,5,14,0,1,22,21,1,0,0,0,1101,1044,57
17,197,883806,140,1400000US17197883806,00,Census Tract 8838.06,17,197,,883806,,,,,,,,3412,3360,2252,977,11,22,0,98,52,44,4,4,0,0,3412,210,3202,3170,2167,973,3,22,0,5,32,30,2,0,0,0,2770,2739,1912,734,6,16,0,71,31,27,4,0,0,0,2770,151,2619,2596,1842,731,3,16,0,4,23,21,2,0,0,0,1302,1246,56
17,197,883808,140,1400000US17197883808,00,Census Tract 8838.08,17,197,,883808,,,,,,,,1931,1904,1685,176,3,5,0,35,27,26,1,0,0,0,1931,114,1817,1799,1617,175,2,5,0,0,18,17,1,0,0,0,1617,1601,1436,137,3,5,0,20,16,15,1,0,0,0,1617,67,1550,1537,1394,136,2,5,0,0,13,12,1,0,0,0,915,859,56
17,197,883809,140,1400000US17197883809,00,Census Tract 8838.09,17,197,,883809,,,,,,,,2978,2924,2418,441,4,9,0,52,54,47,6,1,0,0,2978,141,2837,2796,2344,436,3,9,0,4,41,35,5,1,0,0,2440,2414,2075,287,4,9,0,39,26,20,5,1,0,0,2440,92,2348,2329,2028,285,3,9,0,4,19,14,4,1,0,0,1405,1327,78
17,197,883810,140,1400000US17197883810,00,Census Tract 8838.10,17,197,,883810,,,,,,,,3740,3669,1945,1593,10,45,4,72,71,65,6,0,0,0,3740,205,3535,3486,1841,1577,10,45,4,9,49,44,5,0,0,0,2884,2845,1648,1107,10,33,1,46,39,36,3,0,0,0,2884,129,2755,2728,1577,1099,10,33,1,8,27,25,2,0,0,0,1461,1378,83
17,197,883811,140,1400000US17197883811,00,Census Tract 8838.11,17,197,,883811,,,,,,,,3139,3063,2552,268,10,33,1,199,76,75,1,0,0,0,3139,381,2758,2704,2401,259,8,33,1,2,54,54,0,0,0,0,2477,2445,2072,199,10,29,1,134,32,31,1,0,0,0,2477,239,2238,2214,1984,192,8,29,1,0,24,24,0,0,0,0,1355,1266,89
17,197,883902,140,1400000US17197883902,00,Census Tract 8839.02,17,197,,883902,,,,,,,,6263,6176,5837,151,18,20,2,148,87,85,2,0,0,0,6263,430,5833,5768,5595,146,3,19,2,3,65,63,2,0,0,0,4705,4664,4447,110,8,13,0,86,41,39,2,0,0,0,4705,244,4461,4428,4305,108,3,12,0,0,33,31,2,0,0,0,2404,2244,160
17,197,883903,140,1400000US17197883903,00,Census Tract 8839.03,17,197,,883903,,,,,,,,1821,1804,1731,13,5,12,0,43,17,17,0,0,0,0,1821,134,1687,1679,1654,13,0,12,0,0,8,8,0,0,0,0,1332,1323,1275,9,4,7,0,28,9,9,0,0,0,0,1332,77,1255,1249,1233,9,0,7,0,0,6,6,0,0,0,0,700,662,38
17,197,883904,140,1400000US17197883904,00,Census Tract 8839.04,17,197,,883904,,,,,,,,4431,4371,4259,36,8,11,0,57,60,60,0,0,0,0,4431,228,4203,4156,4104,36,4,11,0,1,47,47,0,0,0,0,3318,3291,3220,25,4,9,0,33,27,27,0,0,0,0,3318,128,3190,3170,3133,25,2,9,0,1,20,20,0,0,0,0,1728,1647,81
17,197,884003,140,1400000US17197884003,00,Census Tract 8840.03,17,197,,884003,,,,,,,,4566,4497,4390,25,12,22,0,48,69,65,4,0,0,0,4566,245,4321,4281,4229,19,11,22,0,0,40,36,4,0,0,0,3305,3271,3209,13,8,13,0,28,34,30,4,0,0,0,3305,127,3178,3155,3122,13,7,13,0,0,23,19,4,0,0,0,1749,1639,110
17,197,884004,140,1400000US17197884004,00,Census Tract 8840.04,17,197,,884004,,,,,,,,2382,2349,2296,12,6,9,0,26,33,31,2,0,0,0,2382,83,2299,2276,2243,12,6,9,0,6,23,21,2,0,0,0,1867,1846,1803,9,6,8,0,20,21,20,1,0,0,0,1867,55,1812,1796,1769,9,6,8,0,4,16,15,1,0,0,0,1510,972,538
17,197,884005,140,1400000US17197884005,00,Census Tract 8840.05,17,197,,884005,,,,,,,,1430,1416,1391,2,4,1,0,18,14,12,2,0,0,0,1430,45,1385,1372,1364,2,3,1,0,2,13,12,1,0,0,0,1141,1131,1112,1,4,1,0,13,10,9,1,0,0,0,1141,30,1111,1102,1095,1,3,1,0,2,9,9,0,0,0,0,612,558,54
17,197,884006,140,1400000US17197884006,00,Census Tract 8840.06,17,197,,884006,,,,,,,,2241,2209,2170,9,4,2,0,24,32,30,2,0,0,0,2241,79,2162,2143,2129,9,4,1,0,0,19,17,2,0,0,0,1746,1728,1698,7,4,2,0,17,18,18,0,0,0,0,1746,42,1704,1689,1677,7,4,1,0,0,15,15,0,0,0,0,891,829,62
17,197,884101,140,1400000US17197884101,00,Census Tract 8841.01,17,197,,884101,,,,,,,,4166,4057,3187,370,24,153,2,321,109,106,3,0,0,0,4166,777,3389,3325,2803,354,12,151,1,4,64,61,3,0,0,0,3584,3531,2845,314,19,122,2,229,53,52,1,0,0,0,3584,548,3036,3000,2567,299,10,120,1,3,36,35,1,0,0,0,1330,1270,60
17,197,884103,140,1400000US17197884103,00,Census Tract 8841.03,17,197,,884103,,,,,,,,2776,2721,1853,339,7,206,0,316,55,53,2,0,0,0,2776,878,1898,1868,1328,336,3,198,0,3,30,28,2,0,0,0,1888,1866,1314,213,6,139,0,194,22,22,0,0,0,0,1888,522,1366,1356,1009,211,2,132,0,2,10,10,0,0,0,0,947,901,46
17,197,980000,140,1400000US17197980000,00,Census Tract 9800,17,197,,980000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,197,980100,140,1400000US17197980100,00,Census Tract 9801,17,197,,980100,,,,,,,,3264,3239,977,2217,6,12,0,27,25,25,0,0,0,0,3264,426,2838,2814,588,2209,5,12,0,0,24,24,0,0,0,0,3220,3206,965,2196,6,12,0,27,14,14,0,0,0,0,3220,423,2797,2784,579,2188,5,12,0,0,13,13,0,0,0,0,42,38,4
17,199,020100,140,1400000US17199020100,00,Census Tract 201,17,199,,020100,,,,,,,,3678,3618,3441,151,1,11,0,14,60,60,0,0,0,0,3678,38,3640,3583,3414,151,0,11,0,7,57,57,0,0,0,0,2872,2843,2701,121,1,10,0,10,29,29,0,0,0,0,2872,23,2849,2821,2686,121,0,10,0,4,28,28,0,0,0,0,1742,1588,154
17,199,020201,140,1400000US17199020201,00,Census Tract 202.01,17,199,,020201,,,,,,,,5611,5483,5241,143,15,52,0,32,128,120,8,0,0,0,5611,103,5508,5387,5184,141,8,52,0,2,121,113,8,0,0,0,4288,4243,4084,87,12,39,0,21,45,42,3,0,0,0,4288,53,4235,4192,4059,85,8,39,0,1,43,40,3,0,0,0,2638,2414,224
17,199,020202,140,1400000US17199020202,00,Census Tract 202.02,17,199,,020202,,,,,,,,2379,2320,2189,77,6,29,0,19,59,58,1,0,0,0,2379,58,2321,2270,2158,77,3,28,0,4,51,50,1,0,0,0,1777,1757,1658,60,6,22,0,11,20,19,1,0,0,0,1777,40,1737,1720,1636,60,3,21,0,0,17,16,1,0,0,0,1030,930,100
17,199,020300,140,1400000US17199020300,00,Census Tract 203,17,199,,020300,,,,,,,,4808,4771,4574,92,17,71,3,14,37,35,2,0,0,0,4808,73,4735,4706,4527,89,14,71,3,2,29,29,0,0,0,0,3717,3699,3559,61,13,54,2,10,18,18,0,0,0,0,3717,45,3672,3656,3530,60,10,54,2,0,16,16,0,0,0,0,2100,1967,133
17,199,020400,140,1400000US17199020400,00,Census Tract 204,17,199,,020400,,,,,,,,3780,3698,3535,118,2,22,0,21,82,74,8,0,0,0,3780,96,3684,3609,3465,117,2,22,0,3,75,67,8,0,0,0,2878,2838,2726,73,2,18,0,19,40,37,3,0,0,0,2878,55,2823,2784,2689,73,2,18,0,2,39,36,3,0,0,0,1908,1707,201
17,199,020500,140,1400000US17199020500,00,Census Tract 205,17,199,,020500,,,,,,,,3540,3455,3308,86,8,35,0,18,85,79,5,1,0,0,3540,68,3472,3393,3262,85,7,35,0,4,79,73,5,1,0,0,2665,2625,2529,49,6,27,0,14,40,37,2,1,0,0,2665,40,2625,2589,2506,49,6,27,0,1,36,33,2,1,0,0,1610,1500,110
17,199,020600,140,1400000US17199020600,00,Census Tract 206,17,199,,020600,,,,,,,,3813,3753,3652,65,11,11,1,13,60,59,0,1,0,0,3813,67,3746,3691,3599,65,11,11,1,4,55,55,0,0,0,0,2924,2903,2838,42,8,9,1,5,21,20,0,1,0,0,2924,35,2889,2870,2809,42,8,9,1,1,19,19,0,0,0,0,1597,1474,123
17,199,020700,140,1400000US17199020700,00,Census Tract 207,17,199,,020700,,,,,,,,5033,4969,4897,28,19,9,0,16,64,64,0,0,0,0,5033,59,4974,4912,4858,28,14,9,0,3,62,62,0,0,0,0,3914,3878,3833,16,11,7,0,11,36,36,0,0,0,0,3914,35,3879,3844,3812,16,9,7,0,0,35,35,0,0,0,0,2330,2105,225
17,199,020800,140,1400000US17199020800,00,Census Tract 208,17,199,,020800,,,,,,,,6744,6660,6567,33,28,17,0,15,84,78,6,0,0,0,6744,68,6676,6607,6535,32,22,17,0,1,69,64,5,0,0,0,5211,5180,5113,18,24,13,0,12,31,28,3,0,0,0,5211,45,5166,5142,5092,18,19,13,0,0,24,21,3,0,0,0,3009,2675,334
17,199,020900,140,1400000US17199020900,00,Census Tract 209,17,199,,020900,,,,,,,,4361,4313,4152,76,10,58,0,17,48,44,4,0,0,0,4361,69,4292,4249,4104,76,7,58,0,4,43,39,4,0,0,0,3415,3391,3281,51,6,42,0,11,24,22,2,0,0,0,3415,39,3376,3355,3254,51,5,42,0,3,21,19,2,0,0,0,1973,1819,154
17,199,021000,140,1400000US17199021000,00,Census Tract 210,17,199,,021000,,,,,,,,5301,5186,4540,431,21,129,2,63,115,109,6,0,0,0,5301,154,5147,5049,4470,425,16,128,2,8,98,92,6,0,0,0,4340,4278,3788,333,18,88,2,49,62,59,3,0,0,0,4340,121,4219,4167,3731,332,13,87,2,2,52,49,3,0,0,0,2736,2453,283
17,199,021100,140,1400000US17199021100,00,Census Tract 211,17,199,,021100,,,,,,,,3215,3130,2725,344,17,8,1,35,85,82,1,0,2,0,3215,108,3107,3027,2658,341,14,8,1,5,80,77,1,0,2,0,2432,2400,2144,220,13,8,1,14,32,30,0,0,2,0,2432,56,2376,2346,2106,219,12,8,1,0,30,28,0,0,2,0,1574,1372,202
17,199,021200,140,1400000US17199021200,00,Census Tract 212,17,199,,021200,,,,,,,,4547,4465,4029,321,19,68,1,27,82,78,4,0,0,0,4547,105,4442,4365,3958,313,19,68,1,6,77,73,4,0,0,0,3521,3496,3215,200,16,50,1,14,25,23,2,0,0,0,3521,59,3462,3439,3175,195,16,50,1,2,23,21,2,0,0,0,2150,1910,240
17,199,021300,140,1400000US17199021300,00,Census Tract 213,17,199,,021300,,,,,,,,4666,4607,4412,150,6,22,0,17,59,55,4,0,0,0,4666,60,4606,4550,4370,150,6,22,0,2,56,52,4,0,0,0,3537,3525,3409,87,3,17,0,9,12,11,1,0,0,0,3537,35,3502,3490,3382,87,3,17,0,1,12,11,1,0,0,0,1963,1839,124
17,199,021400,140,1400000US17199021400,00,Census Tract 214,17,199,,021400,,,,,,,,4881,4831,4280,425,66,19,0,41,50,43,6,1,0,0,4881,175,4706,4662,4157,424,63,17,0,1,44,39,5,0,0,0,4174,4140,3611,417,60,16,0,36,34,31,2,1,0,0,4174,149,4025,3996,3506,416,59,14,0,1,29,27,2,0,0,0,1999,1668,331
17,201,000101,140,1400000US17201000101,00,Census Tract 1.01,17,201,,000101,,,,,,,,5244,5095,4822,111,20,43,2,97,149,148,1,0,0,0,5244,286,4958,4841,4666,108,17,42,1,7,117,117,0,0,0,0,3949,3895,3706,80,14,35,1,59,54,54,0,0,0,0,3949,161,3788,3750,3621,77,12,35,1,4,38,38,0,0,0,0,2177,2030,147
17,201,000103,140,1400000US17201000103,00,Census Tract 1.03,17,201,,000103,,,,,,,,2831,2777,2659,52,2,21,0,43,54,54,0,0,0,0,2831,158,2673,2630,2556,51,2,21,0,0,43,43,0,0,0,0,2223,2202,2122,30,2,16,0,32,21,21,0,0,0,0,2223,100,2123,2106,2058,30,2,16,0,0,17,17,0,0,0,0,1259,1181,78
17,201,000104,140,1400000US17201000104,00,Census Tract 1.04,17,201,,000104,,,,,,,,2788,2710,2552,72,2,31,0,53,78,74,4,0,0,0,2788,203,2585,2539,2438,68,2,29,0,2,46,43,3,0,0,0,2069,2039,1942,41,2,23,0,31,30,28,2,0,0,0,2069,110,1959,1945,1879,39,2,23,0,2,14,12,2,0,0,0,1136,1059,77
17,201,000105,140,1400000US17201000105,00,Census Tract 1.05,17,201,,000105,,,,,,,,4442,4360,4047,156,14,64,0,79,82,82,0,0,0,0,4442,215,4227,4160,3930,153,14,63,0,0,67,67,0,0,0,0,3337,3310,3106,99,12,43,0,50,27,27,0,0,0,0,3337,143,3194,3176,3023,99,12,42,0,0,18,18,0,0,0,0,1674,1618,56
17,201,000200,140,1400000US17201000200,00,Census Tract 2,17,201,,000200,,,,,,,,3293,3222,3061,81,13,13,0,54,71,68,3,0,0,0,3293,192,3101,3053,2943,80,12,13,0,5,48,47,1,0,0,0,2568,2541,2434,55,7,10,0,35,27,26,1,0,0,0,2568,112,2456,2434,2363,54,6,10,0,1,22,21,1,0,0,0,1510,1427,83
17,201,000300,140,1400000US17201000300,00,Census Tract 3,17,201,,000300,,,,,,,,4116,3995,3770,133,18,21,0,53,121,114,7,0,0,0,4116,231,3885,3796,3625,133,14,21,0,3,89,85,4,0,0,0,3086,3040,2900,75,11,17,0,37,46,44,2,0,0,0,3086,131,2955,2920,2820,75,7,17,0,1,35,33,2,0,0,0,1846,1729,117
17,201,000401,140,1400000US17201000401,00,Census Tract 4.01,17,201,,000401,,,,,,,,2141,2062,1885,83,4,41,0,49,79,76,3,0,0,0,2141,150,1991,1936,1809,83,4,39,0,1,55,54,1,0,0,0,1692,1662,1539,60,3,29,0,31,30,29,1,0,0,0,1692,89,1603,1583,1493,60,3,27,0,0,20,19,1,0,0,0,910,860,50
17,201,000402,140,1400000US17201000402,00,Census Tract 4.02,17,201,,000402,,,,,,,,2914,2875,2644,111,1,53,0,66,39,39,0,0,0,0,2914,187,2727,2697,2534,103,1,53,0,6,30,30,0,0,0,0,2380,2365,2213,75,1,32,0,44,15,15,0,0,0,0,2380,110,2270,2258,2151,73,1,32,0,1,12,12,0,0,0,0,1322,1246,76
17,201,000403,140,1400000US17201000403,00,Census Tract 4.03,17,201,,000403,,,,,,,,4282,4171,3469,461,2,126,0,113,111,105,6,0,0,0,4282,287,3995,3900,3314,450,2,124,0,10,95,90,5,0,0,0,3408,3366,2926,277,2,89,0,72,42,39,3,0,0,0,3408,164,3244,3211,2843,274,2,88,0,4,33,31,2,0,0,0,1981,1854,127
17,201,000501,140,1400000US17201000501,00,Census Tract 5.01,17,201,,000501,,,,,,,,4773,4631,3636,493,7,209,3,283,142,131,7,4,0,0,4773,575,4198,4116,3419,477,6,209,3,2,82,76,2,4,0,0,3775,3718,3053,315,7,160,2,181,57,53,4,0,0,0,3775,354,3421,3395,2920,306,6,160,2,1,26,26,0,0,0,0,2140,2025,115
17,201,000502,140,1400000US17201000502,00,Census Tract 5.02,17,201,,000502,,,,,,,,3556,3459,2593,368,8,164,1,325,97,93,4,0,0,0,3556,604,2952,2886,2348,365,4,164,1,4,66,62,4,0,0,0,2846,2792,2198,261,8,123,1,201,54,52,2,0,0,0,2846,383,2463,2425,2035,260,4,123,1,2,38,36,2,0,0,0,1547,1404,143
17,201,000504,140,1400000US17201000504,00,Census Tract 5.04,17,201,,000504,,,,,,,,7058,6922,5928,506,12,325,0,151,136,133,3,0,0,0,7058,413,6645,6529,5686,497,8,325,0,13,116,113,3,0,0,0,5582,5524,4845,362,6,225,0,86,58,57,1,0,0,0,5582,245,5337,5292,4704,355,5,225,0,3,45,44,1,0,0,0,2978,2829,149
17,201,000506,140,1400000US17201000506,00,Census Tract 5.06,17,201,,000506,,,,,,,,3987,3909,3577,162,6,120,0,44,78,75,3,0,0,0,3987,212,3775,3714,3431,155,5,120,0,3,61,60,1,0,0,0,3181,3156,2915,123,5,84,0,29,25,25,0,0,0,0,3181,119,3062,3046,2836,120,5,84,0,1,16,16,0,0,0,0,1684,1599,85
17,201,000507,140,1400000US17201000507,00,Census Tract 5.07,17,201,,000507,,,,,,,,3874,3767,2879,491,7,150,0,240,107,106,1,0,0,0,3874,519,3355,3279,2639,478,3,150,0,9,76,75,1,0,0,0,3055,3012,2405,340,5,111,0,151,43,43,0,0,0,0,3055,311,2744,2713,2260,334,3,111,0,5,31,31,0,0,0,0,1685,1534,151
