state,county,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
13,229,050,0500000US13229,00,Pierce County,13,229,,,,,,,,,,18758,18499,16293,1666,80,59,12,389,259,242,17,0,0,0,18758,887,17871,17656,15860,1646,70,58,12,10,215,198,17,0,0,0,13862,13733,12198,1193,68,39,9,226,129,121,8,0,0,0,13862,510,13352,13244,11953,1181,58,38,9,5,108,100,8,0,0,0,7986,7083,903
13,231,050,0500000US13231,00,Pike County,13,231,,,,,,,,,,17869,17628,15606,1837,55,56,1,73,241,220,21,0,0,0,17869,193,17676,17454,15506,1825,52,55,1,15,222,201,21,0,0,0,13031,12908,11349,1431,42,40,0,46,123,113,10,0,0,0,13031,130,12901,12787,11275,1424,42,39,0,7,114,104,10,0,0,0,6820,6187,633
13,233,050,0500000US13233,00,Polk County,13,233,,,,,,,,,,41475,40716,31974,5190,115,281,36,3120,759,743,16,0,0,0,41475,4885,36590,36054,30492,5150,73,270,16,53,536,524,12,0,0,0,30429,30117,24367,3654,84,191,17,1804,312,305,7,0,0,0,30429,2781,27648,27446,23535,3637,62,185,9,18,202,197,5,0,0,0,16908,15092,1816
13,235,050,0500000US13235,00,Pulaski County,13,235,,,,,,,,,,12010,11887,7679,3824,40,105,5,234,123,121,2,0,0,0,12010,465,11545,11455,7494,3808,30,103,2,18,90,90,0,0,0,0,9432,9396,6212,2940,17,73,3,151,36,35,1,0,0,0,9432,275,9157,9127,6097,2931,15,71,2,11,30,30,0,0,0,0,5151,4475,676
13,237,050,0500000US13237,00,Putnam County,13,237,,,,,,,,,,21218,20960,14408,5522,38,107,18,867,258,244,13,1,0,0,21218,1347,19871,19687,14024,5497,27,107,9,23,184,172,11,1,0,0,16617,16490,11882,3950,33,80,14,531,127,117,9,1,0,0,16617,825,15792,15697,11647,3931,25,80,7,7,95,86,8,1,0,0,12804,8601,4203
13,239,050,0500000US13239,00,Quitman County,13,239,,,,,,,,,,2513,2502,1290,1204,4,2,0,2,11,10,1,0,0,0,2513,34,2479,2468,1265,1198,3,2,0,0,11,10,1,0,0,0,1999,1992,1085,901,3,1,0,2,7,6,1,0,0,0,1999,21,1978,1971,1072,896,2,1,0,0,7,6,1,0,0,0,2047,1053,994
13,241,050,0500000US13241,00,Rabun County,13,241,,,,,,,,,,16276,16024,15185,156,68,116,8,491,252,238,11,3,0,0,16276,1301,14975,14796,14468,144,53,114,7,10,179,168,8,3,0,0,12847,12687,12179,80,46,58,6,318,160,152,6,2,0,0,12847,819,12028,11911,11728,72,39,58,5,9,117,110,5,2,0,0,12313,6780,5533
13,243,050,0500000US13243,00,Randolph County,13,243,,,,,,,,,,7719,7659,2827,4769,5,23,0,35,60,51,8,0,1,0,7719,119,7600,7559,2781,4747,5,22,0,4,41,36,5,0,0,0,5991,5964,2400,3518,5,19,0,22,27,22,4,0,1,0,5991,89,5902,5889,2366,3500,5,18,0,0,13,12,1,0,0,0,4153,3187,966
13,245,050,0500000US13245,00,Richmond County,13,245,,,,,,,,,,200549,195319,79624,108633,685,3331,400,2646,5230,4739,444,43,4,0,200549,8207,192342,188133,76236,107365,570,3278,374,310,4209,3851,329,28,1,0,151244,148523,65747,77131,549,2918,281,1897,2721,2466,224,28,3,0,151244,5630,145614,143425,63232,76424,469,2875,264,161,2189,2007,166,15,1,0,86331,76924,9407
13,247,050,0500000US13247,00,Rockdale County,13,247,,,,,,,,,,85215,83387,38187,39559,253,1516,56,3816,1828,1677,140,10,1,0,85215,8063,77152,75781,34826,38996,179,1498,52,230,1371,1261,101,8,1,0,62301,61406,30829,26781,187,1168,36,2405,895,806,81,7,1,0,62301,5017,57284,56614,28709,26468,132,1152,34,119,670,598,64,7,1,0,33272,30027,3245
13,249,050,0500000US13249,00,Schley County,13,249,,,,,,,,,,5010,4961,3658,1169,2,36,0,96,49,46,1,2,0,0,5010,161,4849,4817,3612,1167,2,36,0,0,32,29,1,2,0,0,3507,3487,2603,806,2,20,0,56,20,19,1,0,0,0,3507,82,3425,3407,2579,806,2,20,0,0,18,17,1,0,0,0,2208,1872,336
13,251,050,0500000US13251,00,Screven County,13,251,,,,,,,,,,14593,14428,7965,6318,46,57,1,41,165,147,15,1,2,0,14593,180,14413,14274,7898,6283,33,56,1,3,139,122,15,0,2,0,10903,10814,6288,4425,30,45,1,25,89,77,10,1,1,0,10903,106,10797,10716,6241,4406,23,45,1,0,81,70,10,0,1,0,6739,5596,1143
13,253,050,0500000US13253,00,Seminole County,13,253,,,,,,,,,,8729,8642,5594,2916,12,35,0,85,87,79,7,0,1,0,8729,204,8525,8458,5516,2887,12,33,0,10,67,64,2,0,1,0,6725,6676,4540,2050,12,27,0,47,49,43,5,0,1,0,6725,124,6601,6561,4489,2030,12,25,0,5,40,38,1,0,1,0,4797,3509,1288
13,255,050,0500000US13255,00,Spalding County,13,255,,,,,,,,,,64073,63023,40148,21030,213,574,34,1024,1050,973,68,7,2,0,64073,2451,61622,60752,38986,20937,153,567,30,79,870,810,51,7,2,0,47862,47363,31503,14551,159,426,26,698,499,455,39,3,2,0,47862,1612,46250,45857,30775,14496,122,421,22,21,393,361,27,3,2,0,26777,23565,3212
13,257,050,0500000US13257,00,Stephens County,13,257,,,,,,,,,,26175,25658,22286,2845,77,178,15,257,517,487,29,1,0,0,26175,633,25542,25115,22006,2821,68,175,13,32,427,399,27,1,0,0,20223,20045,17596,2108,49,134,11,147,178,164,13,1,0,0,20223,363,19860,19709,17423,2093,43,133,9,8,151,137,13,1,0,0,12662,10289,2373
13,259,050,0500000US13259,00,Stewart County,13,259,,,,,,,,,,6058,5998,1696,2864,11,44,1,1382,60,54,6,0,0,0,6058,1454,4604,4553,1655,2833,11,44,1,9,51,45,6,0,0,0,5109,5079,1459,2188,11,44,1,1376,30,28,2,0,0,0,5109,1438,3671,3647,1421,2163,11,44,1,7,24,22,2,0,0,0,2383,1862,521
13,261,050,0500000US13261,00,Sumter County,13,261,,,,,,,,,,32819,32441,13852,17001,106,421,21,1040,378,347,30,1,0,0,32819,1717,31102,30841,13413,16894,95,418,9,12,261,237,23,1,0,0,24518,24327,11437,11790,87,333,13,667,191,173,17,1,0,0,24518,1098,23420,23280,11129,11727,78,332,6,8,140,123,16,1,0,0,13909,12123,1786
13,263,050,0500000US13263,00,Talbot County,13,263,,,,,,,,,,6865,6797,2679,4065,18,9,0,26,68,66,2,0,0,0,6865,91,6774,6708,2639,4039,18,9,0,3,66,64,2,0,0,0,5401,5364,2253,3066,17,9,0,19,37,36,1,0,0,0,5401,66,5335,5300,2228,3045,17,9,0,1,35,34,1,0,0,0,3399,2832,567
13,265,050,0500000US13265,00,Taliaferro County,13,265,,,,,,,,,,1717,1693,640,1024,2,11,0,16,24,22,2,0,0,0,1717,35,1682,1659,625,1024,2,8,0,0,23,21,2,0,0,0,1394,1388,543,828,2,6,0,9,6,5,1,0,0,0,1394,20,1374,1368,533,828,2,5,0,0,6,5,1,0,0,0,1015,759,256
13,267,050,0500000US13267,00,Tattnall County,13,267,,,,,,,,,,25520,25186,15991,7465,87,99,17,1527,334,327,7,0,0,0,25520,2502,23018,22800,15196,7424,54,99,11,16,218,211,7,0,0,0,20114,19978,12674,6195,62,83,10,954,136,133,3,0,0,0,20114,1598,18516,18425,12120,6166,40,83,6,10,91,88,3,0,0,0,9966,8210,1756
13,269,050,0500000US13269,00,Taylor County,13,269,,,,,,,,,,8906,8832,5208,3503,6,57,0,58,74,68,6,0,0,0,8906,164,8742,8674,5123,3485,5,57,0,4,68,62,6,0,0,0,6728,6681,3995,2593,5,43,0,45,47,42,5,0,0,0,6728,112,6616,6575,3944,2583,5,43,0,0,41,36,5,0,0,0,4563,3522,1041
13,271,050,0500000US13271,00,Telfair County,13,271,,,,,,,,,,16500,16215,9398,6017,26,96,4,674,285,264,18,2,1,0,16500,2026,14474,14364,8429,5830,8,90,4,3,110,103,7,0,0,0,13184,12966,7638,4665,25,83,3,552,218,201,14,2,1,0,13184,1838,11346,11289,6720,4478,7,79,3,2,57,53,4,0,0,0,7297,5543,1754
13,273,050,0500000US13273,00,Terrell County,13,273,,,,,,,,,,9315,9229,3407,5700,18,29,1,74,86,72,8,5,0,1,9315,157,9158,9095,3366,5683,14,29,0,3,63,55,7,0,0,1,7011,6965,2883,4004,10,21,1,46,46,40,4,1,0,1,7011,105,6906,6876,2854,3992,8,21,0,1,30,25,4,0,0,1,4080,3519,561
13,275,050,0500000US13275,00,Thomas County,13,275,,,,,,,,,,44720,44175,26645,16497,196,311,7,519,545,514,25,5,1,0,44720,1275,43445,43025,26081,16416,166,306,7,49,420,401,18,1,0,0,33583,33298,20754,11817,149,234,4,340,285,275,10,0,0,0,33583,793,32790,32556,20401,11769,132,230,4,20,234,226,8,0,0,0,20177,17573,2604
13,277,050,0500000US13277,00,Tift County,13,277,,,,,,,,,,40118,39490,24645,11618,85,512,8,2622,628,610,15,3,0,0,40118,4037,36081,35724,23555,11549,72,507,8,33,357,346,8,3,0,0,29758,29491,19390,8072,63,384,5,1577,267,256,10,1,0,0,29758,2376,27382,27219,18742,8025,52,380,5,15,163,156,6,1,0,0,16434,14836,1598
13,279,050,0500000US13279,00,Toombs County,13,279,,,,,,,,,,27223,26802,17728,6767,74,200,14,2019,421,398,12,11,0,0,27223,3055,24168,23895,16887,6716,37,199,14,42,273,256,6,11,0,0,19608,19442,13588,4443,48,153,12,1198,166,155,6,5,0,0,19608,1779,17829,17719,13099,4413,30,152,12,13,110,103,2,5,0,0,12144,10375,1769
13,281,050,0500000US13281,00,Towns County,13,281,,,,,,,,,,10471,10410,10232,41,31,44,1,61,61,59,2,0,0,0,10471,206,10265,10215,10102,39,30,43,0,1,50,49,1,0,0,0,8830,8785,8655,37,21,30,1,41,45,43,2,0,0,0,8830,149,8681,8644,8559,35,20,29,0,1,37,36,1,0,0,0,7731,4510,3221
13,283,050,0500000US13283,00,Treutlen County,13,283,,,,,,,,,,6885,6817,4488,2247,14,13,0,55,68,66,2,0,0,0,6885,103,6782,6730,4466,2239,10,13,0,2,52,52,0,0,0,0,5172,5147,3514,1575,11,9,0,38,25,23,2,0,0,0,5172,70,5102,5084,3499,1568,8,9,0,0,18,18,0,0,0,0,2992,2543,449
13,285,050,0500000US13285,00,Troup County,13,285,,,,,,,,,,67044,66032,41216,22394,168,1060,54,1140,1012,963,48,1,0,0,67044,2170,64874,64021,40408,22319,134,1054,21,85,853,812,40,1,0,0,49242,48839,31593,15618,110,745,38,735,403,384,19,0,0,0,49242,1359,47883,47554,31106,15573,92,739,17,27,329,312,17,0,0,0,28046,24828,3218
13,287,050,0500000US13287,00,Turner County,13,287,,,,,,,,,,8930,8865,4886,3712,29,40,0,198,65,64,1,0,0,0,8930,282,8648,8598,4820,3697,19,40,0,22,50,49,1,0,0,0,6727,6689,3922,2601,20,30,0,116,38,38,0,0,0,0,6727,175,6552,6523,3879,2592,17,30,0,5,29,29,0,0,0,0,3841,3339,502
13,289,050,0500000US13289,00,Twiggs County,13,289,,,,,,,,,,9023,8920,5123,3724,28,14,1,30,103,93,9,0,1,0,9023,124,8899,8810,5059,3703,27,14,1,6,89,85,4,0,0,0,7167,7114,4179,2879,24,11,1,20,53,49,3,0,1,0,7167,89,7078,7030,4130,2864,23,11,1,1,48,46,2,0,0,0,4235,3634,601
13,291,050,0500000US13291,00,Union County,13,291,,,,,,,,,,21356,21102,20668,99,72,75,4,184,254,246,8,0,0,0,21356,519,20837,20598,20345,95,66,75,4,13,239,231,8,0,0,0,17563,17385,17064,77,58,58,3,125,178,173,5,0,0,0,17563,347,17216,17046,16853,75,52,58,3,5,170,165,5,0,0,0,14052,9116,4936
13,293,050,0500000US13293,00,Upson County,13,293,,,,,,,,,,27153,26818,18693,7590,76,127,9,323,335,320,12,0,3,0,27153,588,26565,26273,18522,7544,61,124,3,19,292,286,3,0,3,0,20736,20576,14671,5538,63,96,6,202,160,152,6,0,2,0,20736,375,20361,20229,14562,5513,51,93,2,8,132,129,1,0,2,0,12161,10716,1445
13,295,050,0500000US13295,00,Walker County,13,295,,,,,,,,,,68756,67677,63918,2829,182,297,30,421,1079,1040,38,1,0,0,68756,1113,67643,66696,63343,2809,170,291,30,53,947,911,35,1,0,0,52500,51998,49212,2127,150,229,23,257,502,487,15,0,0,0,52500,673,51827,51390,48872,2112,142,225,23,16,437,424,13,0,0,0,30100,26497,3603
13,297,050,0500000US13297,00,Walton County,13,297,,,,,,,,,,83768,82517,67057,13103,222,956,48,1131,1251,1166,81,4,0,0,83768,2683,81085,80008,65677,12993,194,947,38,159,1077,1006,67,4,0,0,61180,60616,50186,8918,158,658,36,660,564,526,35,3,0,0,61180,1619,59561,59086,49336,8859,141,650,28,72,475,441,31,3,0,0,32435,29583,2852
13,299,050,0500000US13299,00,Ware County,13,299,,,,,,,,,,36312,35779,24103,10721,120,279,13,543,533,508,25,0,0,0,36312,1207,35105,34662,23583,10662,97,278,7,35,443,426,17,0,0,0,27755,27513,19073,7772,97,218,8,345,242,235,7,0,0,0,27755,764,26991,26798,18749,7737,82,217,4,9,193,187,6,0,0,0,16326,13654,2672
13,301,050,0500000US13301,00,Warren County,13,301,,,,,,,,,,5834,5798,2152,3602,10,22,0,12,36,35,1,0,0,0,5834,54,5780,5749,2133,3584,9,21,0,2,31,30,1,0,0,0,4461,4446,1831,2583,7,17,0,8,15,14,1,0,0,0,4461,36,4425,4410,1815,2572,7,16,0,0,15,14,1,0,0,0,2985,2315,670
13,303,050,0500000US13303,00,Washington County,13,303,,,,,,,,,,21187,20977,9531,11173,25,104,1,143,210,202,8,0,0,0,21187,407,20780,20613,9339,11124,19,104,1,26,167,160,7,0,0,0,16141,16054,7647,8231,21,74,1,80,87,84,3,0,0,0,16141,299,15842,15773,7477,8195,19,74,1,7,69,67,2,0,0,0,9047,7547,1500
13,305,050,0500000US13305,00,Wayne County,13,305,,,,,,,,,,30099,29497,22558,5996,127,161,6,649,602,572,25,2,3,0,30099,1719,28380,27937,21749,5928,82,160,6,12,443,422,19,1,1,0,22638,22338,17233,4442,98,126,6,433,300,286,11,2,1,0,22638,1181,21457,21250,16655,4387,71,125,6,6,207,199,7,1,0,0,12199,10562,1637
13,307,050,0500000US13307,00,Webster County,13,307,,,,,,,,,,2799,2770,1512,1185,0,7,0,66,29,24,5,0,0,0,2799,98,2701,2677,1492,1177,0,7,0,1,24,21,3,0,0,0,2089,2078,1182,859,0,4,0,33,11,9,2,0,0,0,2089,49,2040,2032,1173,855,0,4,0,0,8,8,0,0,0,0,1523,1119,404
13,309,050,0500000US13309,00,Wheeler County,13,309,,,,,,,,,,7421,7364,4552,2614,6,16,2,174,57,54,2,1,0,0,7421,356,7065,7011,4405,2582,6,16,0,2,54,51,2,1,0,0,6022,5990,3671,2204,6,10,1,98,32,30,1,1,0,0,6022,253,5769,5738,3548,2174,6,10,0,0,31,29,1,1,0,0,2625,2152,473
13,311,050,0500000US13311,00,White County,13,311,,,,,,,,,,27144,26775,25824,457,131,124,9,230,369,357,12,0,0,0,27144,647,26497,26172,25453,454,120,124,9,12,325,314,11,0,0,0,20944,20749,20068,355,104,82,5,135,195,186,9,0,0,0,20944,370,20574,20393,19852,354,97,82,5,3,181,173,8,0,0,0,16062,10646,5416
13,313,050,0500000US13313,00,Whitfield County,13,313,,,,,,,,,,102599,99955,78623,3845,658,1330,70,15429,2644,2572,67,0,5,0,102599,32471,70128,69046,63818,3631,180,1292,29,96,1082,1046,34,0,2,0,73316,72000,58787,2887,408,908,41,8969,1316,1274,40,0,2,0,73316,18717,54599,54089,50242,2772,131,888,16,40,510,484,24,0,2,0,39899,35180,4719
13,315,050,0500000US13315,00,Wilcox County,13,315,,,,,,,,,,9255,9166,5706,3252,16,42,1,149,89,89,0,0,0,0,9255,338,8917,8846,5544,3233,15,41,1,12,71,71,0,0,0,0,7468,7406,4597,2655,10,34,1,109,62,62,0,0,0,0,7468,261,7207,7156,4470,2639,9,34,1,3,51,51,0,0,0,0,3510,2891,619
13,317,050,0500000US13317,00,Wilkes County,13,317,,,,,,,,,,10593,10439,5616,4535,18,52,1,217,154,148,6,0,0,0,10593,361,10232,10088,5495,4516,14,48,1,14,144,138,6,0,0,0,8237,8181,4571,3427,16,34,1,132,56,51,5,0,0,0,8237,218,8019,7966,4505,3412,12,32,1,4,53,48,5,0,0,0,5158,4263,895
13,319,050,0500000US13319,00,Wilkinson County,13,319,,,,,,,,,,9563,9458,5598,3672,29,31,1,127,105,104,1,0,0,0,9563,214,9349,9259,5529,3664,20,31,1,14,90,89,1,0,0,0,7239,7190,4382,2682,23,23,1,79,49,48,1,0,0,0,7239,137,7102,7061,4340,2675,18,23,1,4,41,40,1,0,0,0,4487,3666,821
13,321,050,0500000US13321,00,Worth County,13,321,,,,,,,,,,21679,21446,15232,5978,58,74,6,98,233,227,6,0,0,0,21679,335,21344,21133,15044,5951,48,74,4,12,211,205,6,0,0,0,16336,16212,11816,4222,49,55,6,64,124,121,3,0,0,0,16336,217,16119,16008,11699,4199,44,55,4,7,111,108,3,0,0,0,9251,8214,1037
15,001,050,0500000US15001,00,Hawaii County,15,001,,,,,,,,,,185079,130544,62348,1020,869,41050,22389,2868,54535,34223,17997,2160,141,14,185079,21383,163696,120155,57831,899,586,39588,20970,281,43541,28476,13861,1131,65,8,142799,109813,55028,846,735,35452,15592,2160,32986,22908,9208,811,54,5,142799,12999,129800,102134,51590,758,491,34311,14779,205,27666,19630,7543,463,28,2,82324,67096,15228
15,003,050,0500000US15003,00,Honolulu County,15,003,,,,,,,,,,953207,740171,198732,19256,2438,418410,90878,10457,213036,137633,67300,7438,649,16,953207,77433,875774,698853,181684,17929,1699,410019,86235,1287,176921,118377,53960,4272,299,13,742707,611873,169467,14853,2000,353807,63543,8203,130834,90074,37408,3140,208,4,742707,48734,693973,581468,156627,14011,1383,347621,60890,936,112505,79157,31322,1915,107,4,336899,311047,25852
15,005,050,0500000US15005,00,Kalawao County,15,005,,,,,,,,,,90,76,24,0,0,7,44,1,14,12,2,0,0,0,90,1,89,75,24,0,0,7,44,0,14,12,2,0,0,0,90,76,24,0,0,7,44,1,14,12,2,0,0,0,90,1,89,75,24,0,0,7,44,0,14,12,2,0,0,0,113,69,44
15,007,050,0500000US15007,00,Kauai County,15,007,,,,,,,,,,67091,50375,22159,278,254,21016,6060,608,16716,11026,5156,516,18,0,67091,6315,60776,47113,20611,258,158,20296,5716,74,13663,9221,4123,308,11,0,51868,42064,19144,224,212,17679,4336,469,9804,7023,2582,192,7,0,51868,4008,47860,39602,17967,208,127,17118,4129,53,8258,5982,2144,127,5,0,29793,23240,6553
15,009,050,0500000US15009,00,Maui County,15,009,,,,,,,,,,154834,118506,53336,870,603,44595,16051,3051,36328,24095,11104,1053,75,1,154834,15710,139124,109278,49193,818,380,43384,15257,246,29846,20450,8742,615,38,1,119019,97578,46339,726,507,36476,11313,2217,21441,15594,5399,418,29,1,119019,9832,109187,90866,43322,685,322,35516,10852,169,18321,13548,4504,251,17,1,70379,53886,16493
16,001,050,0500000US16001,00,Ada County,16,001,,,,,,,,,,392365,381195,354347,4441,2610,9407,861,9529,11170,10449,674,36,11,0,392365,27905,364460,356126,339332,4180,2058,9234,817,505,8334,7858,450,19,7,0,288659,283140,264610,2778,1953,6934,612,6253,5519,5219,274,15,11,0,288659,17049,271610,267318,255367,2633,1605,6839,584,290,4292,4074,201,10,7,0,159471,148445,11026
16,003,050,0500000US16003,00,Adams County,16,003,,,,,,,,,,3976,3909,3821,5,39,16,2,26,67,65,2,0,0,0,3976,94,3882,3828,3768,4,36,16,2,2,54,52,2,0,0,0,3213,3172,3102,4,36,9,2,19,41,40,1,0,0,0,3213,60,3153,3119,3069,3,34,9,2,2,34,33,1,0,0,0,2636,1748,888
16,005,050,0500000US16005,00,Bannock County,16,005,,,,,,,,,,82839,80633,74401,625,2619,1079,188,1721,2206,2062,122,19,3,0,82839,5587,77252,75757,71566,591,2301,1060,170,69,1495,1402,75,15,3,0,60125,59103,54667,473,1742,861,126,1234,1022,956,50,13,3,0,60125,3330,56795,56050,53018,452,1558,850,118,54,745,698,35,9,3,0,33191,30682,2509
16,007,050,0500000US16007,00,Bear Lake County,16,007,,,,,,,,,,5986,5922,5767,6,29,22,1,97,64,63,1,0,0,0,5986,216,5770,5726,5671,6,21,22,1,5,44,43,1,0,0,0,4350,4313,4217,3,19,15,1,58,37,37,0,0,0,0,4350,117,4233,4204,4166,3,17,15,1,2,29,29,0,0,0,0,3914,2281,1633
16,009,050,0500000US16009,00,Benewah County,16,009,,,,,,,,,,9285,8953,8039,28,809,27,6,44,332,313,12,7,0,0,9285,235,9050,8746,7919,25,765,27,6,4,304,290,7,7,0,0,7084,6909,6312,13,528,20,4,32,175,170,3,2,0,0,7084,128,6956,6788,6245,11,504,20,4,4,168,165,1,2,0,0,4629,3837,792
16,011,050,0500000US16011,00,Bingham County,16,011,,,,,,,,,,45607,44628,36752,105,2970,285,36,4480,979,922,45,12,0,0,45607,7864,37743,37195,34176,78,2560,268,32,81,548,529,16,3,0,0,30559,30104,25225,37,1882,220,22,2718,455,433,19,3,0,0,30559,4499,26060,25798,23815,26,1691,216,21,29,262,258,4,0,0,0,16141,14999,1142
16,013,050,0500000US16013,00,Blaine County,16,013,,,,,,,,,,21376,21050,18157,39,125,183,16,2530,326,303,23,0,0,0,21376,4272,17104,16941,16669,23,44,174,14,17,163,160,3,0,0,0,16173,15968,14106,19,84,138,11,1610,205,189,16,0,0,0,16173,2666,13507,13407,13208,11,34,132,9,13,100,97,3,0,0,0,15050,8823,6227
16,015,050,0500000US16015,00,Boise County,16,015,,,,,,,,,,7028,6865,6703,15,55,29,5,58,163,159,4,0,0,0,7028,249,6779,6644,6552,13,45,29,5,0,135,131,4,0,0,0,5519,5420,5301,7,44,26,4,38,99,96,3,0,0,0,5519,146,5373,5287,5215,6,36,26,4,0,86,83,3,0,0,0,5292,2974,2318
16,017,050,0500000US16017,00,Bonner County,16,017,,,,,,,,,,40877,40023,39261,58,315,184,42,163,854,810,42,1,1,0,40877,911,39966,39199,38606,51,290,177,40,35,767,729,38,0,0,0,32027,31536,30965,32,248,144,30,117,491,466,24,0,1,0,32027,541,31486,31034,30571,29,233,141,30,30,452,430,22,0,0,0,24669,17100,7569
16,019,050,0500000US16019,00,Bonneville County,16,019,,,,,,,,,,104234,102062,94411,585,790,856,86,5334,2172,2076,95,1,0,0,104234,11912,92322,90953,88873,533,554,841,81,71,1369,1297,71,1,0,0,71440,70546,65692,357,524,665,62,3246,894,851,42,1,0,0,71440,6662,64778,64197,62723,327,387,656,57,47,581,547,33,1,0,0,39731,36629,3102
16,021,050,0500000US16021,00,Boundary County,16,021,,,,,,,,,,10972,10742,10398,29,189,62,6,58,230,214,15,1,0,0,10972,402,10570,10374,10110,29,167,56,6,6,196,183,13,0,0,0,8160,8026,7803,13,123,47,3,37,134,122,11,1,0,0,8160,241,7919,7806,7636,13,109,42,3,3,113,103,10,0,0,0,5175,4421,754
16,023,050,0500000US16023,00,Butte County,16,023,,,,,,,,,,2891,2849,2761,6,13,5,5,59,42,42,0,0,0,0,2891,119,2772,2739,2713,5,11,5,5,0,33,33,0,0,0,0,2076,2049,1990,3,9,4,5,38,27,27,0,0,0,0,2076,75,2001,1980,1962,2,7,4,5,0,21,21,0,0,0,0,1354,1129,225
16,025,050,0500000US16025,00,Camas County,16,025,,,,,,,,,,1117,1081,1051,3,6,1,0,20,36,35,1,0,0,0,1117,75,1042,1017,1008,2,6,1,0,0,25,24,1,0,0,0,877,861,845,2,4,1,0,9,16,15,1,0,0,0,877,45,832,821,815,1,4,1,0,0,11,10,1,0,0,0,831,487,344
16,027,050,0500000US16027,00,Canyon County,16,027,,,,,,,,,,188923,183245,156750,1077,2028,1519,402,21469,5678,5352,313,9,3,1,188923,45069,143854,140642,136553,877,1229,1402,369,212,3212,2992,210,8,2,0,129431,126734,110695,621,1395,1192,274,12557,2697,2567,121,5,3,1,129431,25346,104085,102468,99515,529,938,1124,253,109,1617,1521,90,4,2,0,69409,63604,5805
16,029,050,0500000US16029,00,Caribou County,16,029,,,,,,,,,,6963,6857,6637,4,23,15,15,163,106,98,8,0,0,0,6963,336,6627,6537,6481,4,19,14,15,4,90,82,8,0,0,0,4947,4880,4726,2,20,11,8,113,67,64,3,0,0,0,4947,213,4734,4680,4640,2,17,11,8,2,54,51,3,0,0,0,3226,2606,620
16,031,050,0500000US16031,00,Cassia County,16,031,,,,,,,,,,22952,22413,18781,64,178,108,16,3266,539,512,27,0,0,0,22952,5724,17228,17023,16742,38,106,104,15,18,205,195,10,0,0,0,15365,15115,12868,32,119,91,6,1999,250,244,6,0,0,0,15365,3311,12054,11952,11743,21,78,89,6,15,102,99,3,0,0,0,8372,7666,706
16,033,050,0500000US16033,00,Clark County,16,033,,,,,,,,,,982,967,711,7,10,5,0,234,15,15,0,0,0,0,982,398,584,573,558,2,6,5,0,2,11,11,0,0,0,0,674,668,509,6,9,3,0,141,6,6,0,0,0,0,674,242,432,429,417,1,6,3,0,2,3,3,0,0,0,0,531,345,186
16,035,050,0500000US16035,00,Clearwater County,16,035,,,,,,,,,,8761,8580,8225,18,194,61,9,73,181,172,7,2,0,0,8761,268,8493,8338,8063,16,184,61,9,5,155,152,2,1,0,0,7205,7098,6847,15,141,41,4,50,107,103,3,1,0,0,7205,172,7033,6936,6736,14,137,41,4,4,97,94,2,1,0,0,4453,3660,793
16,037,050,0500000US16037,00,Custer County,16,037,,,,,,,,,,4368,4324,4209,8,27,10,4,66,44,43,1,0,0,0,4368,176,4192,4153,4108,5,26,10,4,0,39,38,1,0,0,0,3510,3474,3388,5,24,6,2,49,36,35,1,0,0,0,3510,119,3391,3360,3325,3,24,6,2,0,31,30,1,0,0,0,3103,1936,1167
16,039,050,0500000US16039,00,Elmore County,16,039,,,,,,,,,,27038,25919,22213,733,270,768,105,1830,1119,995,110,7,7,0,27038,4118,22920,22126,20305,696,224,748,101,52,794,719,67,6,2,0,19363,18844,16285,543,206,637,71,1102,519,473,42,1,3,0,19363,2358,17005,16605,15185,519,178,625,69,29,400,367,31,1,1,0,12162,10140,2022
16,041,050,0500000US16041,00,Franklin County,16,041,,,,,,,,,,12786,12586,12064,28,53,15,7,419,200,190,10,0,0,0,12786,838,11948,11827,11743,28,33,15,7,1,121,121,0,0,0,0,8288,8201,7892,12,31,12,1,253,87,81,6,0,0,0,8288,474,7814,7764,7719,12,20,12,1,0,50,50,0,0,0,0,4528,4079,449
16,043,050,0500000US16043,00,Fremont County,16,043,,,,,,,,,,13242,13043,11855,46,93,29,13,1007,199,175,23,1,0,0,13242,1694,11548,11430,11273,24,86,27,11,9,118,108,10,0,0,0,9088,8981,8308,22,67,20,7,557,107,95,12,0,0,0,9088,929,8159,8091,7990,10,62,20,5,4,68,62,6,0,0,0,8531,4436,4095
16,045,050,0500000US16045,00,Gem County,16,045,,,,,,,,,,16719,16346,15616,20,94,84,13,519,373,354,18,1,0,0,16719,1336,15383,15096,14898,20,77,78,10,13,287,279,8,0,0,0,12621,12422,11958,13,73,65,11,302,199,190,8,1,0,0,12621,778,11843,11682,11527,13,61,62,9,10,161,156,5,0,0,0,7099,6495,604
